"","state","date","last_available_deaths","last_available_confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","num","regiao","half_cum_cases","half_cum_deaths","doubl_dates","dist_date","mobility","activity","smth_mobility","smth_date","smth_activ"
"169","AL",2020-03-06,0,0,0.99,1.06,0.79,0.99,1.18,1,27,"Nordeste",0,0,NA,NA,1.1025,100,1.0625,NA,100
"170","AL",2020-03-07,0,0,1,1.08,0.78,0.93,1.04,1.01,27,"Nordeste",0,0,NA,NA,1.04,100,1.06464285714286,NA,100
"171","AL",2020-03-08,0,1,1.02,1.05,0.79,0.87,1.01,1.03,27,"Nordeste",0.5,0,2020-03-07,1,1.0225,100,1.06464285714286,NA,100
"172","AL",2020-03-09,0,1,0.96,1.03,0.84,0.96,1.16,1,27,"Nordeste",0.5,0,2020-03-07,2,1.0775,100,1.06178571428571,NA,100
"173","AL",2020-03-10,0,1,0.98,1.02,0.84,0.97,1.15,0.99,27,"Nordeste",0.5,0,2020-03-07,3,1.075,100,1.05714285714286,NA,100
"174","AL",2020-03-11,0,1,0.99,0.98,0.85,0.98,1.15,0.99,27,"Nordeste",0.5,0,2020-03-07,4,1.0675,100,1.05285714285714,4,100
"175","AL",2020-03-12,0,1,0.95,0.96,0.86,0.95,1.14,1,27,"Nordeste",0.5,0,2020-03-07,5,1.0475,100,1.04,5,100
"176","AL",2020-03-13,0,1,0.95,0.99,0.73,0.95,1.17,1,27,"Nordeste",0.5,0,2020-03-07,6,1.07,100,1.03214285714286,6,100
"177","AL",2020-03-14,0,1,0.94,1.02,0.73,0.92,1.04,1.02,27,"Nordeste",0.5,0,2020-03-07,7,1.01,100,1.02214285714286,7,100
"178","AL",2020-03-15,0,1,0.83,0.96,0.63,0.8,0.97,1.04,27,"Nordeste",0.5,0,2020-03-07,8,0.9325,100,0.996071428571428,8,100
"179","AL",2020-03-16,0,1,0.87,0.98,0.69,0.88,1.12,1.01,27,"Nordeste",0.5,0,2020-03-07,9,1.0225,100,0.972857142857143,7.42857142857143,100
"180","AL",2020-03-17,0,1,0.86,1,0.74,0.89,1.08,1.01,27,"Nordeste",0.5,0,2020-03-07,10,1.005,100,0.945714285714286,6.85714285714286,100
"181","AL",2020-03-18,0,1,0.77,0.91,0.64,0.79,0.93,1.06,27,"Nordeste",0.5,0,2020-03-07,11,0.885,100,0.893928571428571,6.14285714285714,100
"182","AL",2020-03-19,0,4,0.75,0.93,0.75,0.78,0.93,1.06,27,"Nordeste",2,0,2020-03-18,1,0.885,100,0.842142857142857,5.42857142857143,100
"183","AL",2020-03-20,0,5,0.69,1.01,0.58,0.74,0.91,1.08,27,"Nordeste",2.5,0,2020-03-18,2,0.88,100,0.768571428571429,4.71428571428571,100
"184","AL",2020-03-21,0,7,0.35,0.82,0.39,0.59,0.71,1.13,27,"Nordeste",3.5,0,2020-03-19,2,0.6475,100,0.691071428571429,4,100
"185","AL",2020-03-22,0,7,0.25,0.65,0.27,0.44,0.69,1.15,27,"Nordeste",3.5,0,2020-03-19,3,0.57,100,0.633214285714286,3.14285714285714,100
"186","AL",2020-03-23,0,7,0.29,0.66,0.36,0.41,0.54,1.18,27,"Nordeste",3.5,0,2020-03-19,4,0.5075,100,0.5775,3.85714285714286,100
"187","AL",2020-03-24,0,9,0.27,0.6,0.36,0.36,0.49,1.18,27,"Nordeste",4.5,0,2020-03-19,5,0.4625,100,0.523214285714286,4.57142857142857,100
"188","AL",2020-03-25,0,11,0.29,0.63,0.38,0.36,0.5,1.18,27,"Nordeste",5.5,0,2020-03-20,5,0.48,100,0.51,4.42857142857143,100
"189","AL",2020-03-26,0,11,0.31,0.65,0.43,0.35,0.51,1.17,27,"Nordeste",5.5,0,2020-03-20,6,0.495,100,0.503571428571429,4.28571428571429,100
"190","AL",2020-03-27,0,11,0.29,0.65,0.34,0.32,0.53,1.2,27,"Nordeste",5.5,0,2020-03-20,7,0.5,100,0.5125,4.14285714285714,100
"191","AL",2020-03-28,0,28,0.3,0.68,0.33,0.31,0.62,1.16,27,"Nordeste",14,0,2020-03-27,1,0.555,100,0.529285714285714,4,100
"192","AL",2020-03-29,0,34,0.23,0.57,0.21,0.24,0.65,1.17,27,"Nordeste",17,0,2020-03-27,2,0.525,100,0.543928571428571,4,100
"193","AL",2020-03-30,0,34,0.37,0.75,0.4,0.35,0.58,1.16,27,"Nordeste",17,0,2020-03-27,3,0.57,100,0.555714285714286,4,100
"194","AL",2020-03-31,2,36,0.39,0.77,0.43,0.38,0.58,1.15,27,"Nordeste",18,1,2020-03-27,4,0.58,100,0.570357142857143,3.85714285714286,100
"195","AL",2020-04-01,2,36,0.4,0.77,0.45,0.39,0.58,1.15,27,"Nordeste",18,1,2020-03-27,5,0.5825,100,0.5825,4.71428571428571,100
"196","AL",2020-04-02,2,36,0.38,0.77,0.46,0.36,0.58,1.16,27,"Nordeste",18,1,2020-03-27,6,0.5775,100,0.5975,5.57142857142857,100
"197","AL",2020-04-03,4,45,0.37,0.8,0.39,0.36,0.62,1.17,27,"Nordeste",22.5,2,2020-03-28,6,0.6025,100,0.606071428571429,6.42857142857143,100
"198","AL",2020-04-04,4,46,0.36,0.82,0.36,0.32,0.69,1.13,27,"Nordeste",23,2,2020-03-28,7,0.64,100,0.616785714285714,7,100
"199","AL",2020-04-05,4,56,0.31,0.73,0.32,0.29,0.74,1.14,27,"Nordeste",28,2,2020-03-28,8,0.63,100,0.628928571428571,7.14285714285714,100
"200","AL",2020-04-06,4,62,0.41,0.85,0.43,0.37,0.63,1.15,27,"Nordeste",31,2,2020-03-28,9,0.63,100,0.644285714285714,7.28571428571429,100
"201","AL",2020-04-07,4,64,0.45,0.91,0.48,0.42,0.63,1.13,27,"Nordeste",32,2,2020-03-30,8,0.655,100,0.613571428571429,7.42857142857143,100
"202","AL",2020-04-08,5,74,0.46,0.95,0.53,0.41,0.63,1.13,27,"Nordeste",37,2.5,2020-04-02,6,0.6675,100,0.613571428571429,7.42857142857143,100
"203","AL",2020-04-09,6,74,0.47,1.07,0.58,0.42,0.6,1.12,27,"Nordeste",37,3,2020-04-02,7,0.685,100,0.619285714285714,7.42857142857143,100
"204","AL",2020-04-10,6,90,0.23,0.58,0.38,0.24,0.37,1.18,27,"Nordeste",45,3,2020-04-03,7,0.3875,100,0.621071428571429,7.42857142857143,100
"205","AL",2020-04-11,6,96,0.38,0.86,0.41,0.31,0.66,1.13,27,"Nordeste",48,3,2020-04-04,7,0.64,100,0.6175,7,100
"206","AL",2020-04-12,6,96,0.33,0.79,0.36,0.32,0.78,1.12,27,"Nordeste",48,3,2020-04-04,8,0.67,100,0.613928571428571,7,100
"207","AL",2020-04-13,6,100,0.44,0.83,0.47,0.38,0.65,1.14,27,"Nordeste",50,3,2020-04-04,9,0.6425,100,0.603571428571429,6.85714285714286,100
"208","AL",2020-04-14,8,144,0.44,0.8,0.49,0.38,0.64,1.14,27,"Nordeste",72,4,2020-04-09,5,0.63,100,0.641071428571429,6.42857142857143,100
"209","AL",2020-04-15,10,164,0.45,0.82,0.52,0.4,0.65,1.14,27,"Nordeste",82,5,2020-04-09,6,0.6425,100,0.642857142857143,6,100
"210","AL",2020-04-16,10,178,0.39,0.8,0.52,0.39,0.63,1.15,27,"Nordeste",89,5,2020-04-10,6,0.6125,100,0.638571428571429,5.42857142857143,100
"211","AL",2020-04-17,14,220,0.4,0.86,0.46,0.42,0.67,1.16,27,"Nordeste",110,7,2020-04-13,4,0.65,100,0.638571428571429,4.85714285714286,100
"212","AL",2020-04-18,17,264,0.36,0.81,0.4,0.35,0.72,1.12,27,"Nordeste",132,8.5,2020-04-14,4,0.6525,100,0.612857142857143,4.71428571428571,100
"213","AL",2020-04-19,30,318,0.3,0.72,0.34,0.3,0.77,1.13,27,"Nordeste",159,15,2020-04-15,4,0.64,100,0.611785714285714,4.42857142857143,100
"214","AL",2020-04-20,36,342,0.42,0.85,0.51,0.4,0.65,1.14,27,"Nordeste",171,18,2020-04-15,5,0.6425,100,0.613928571428571,4.14285714285714,100
"215","AL",2020-04-21,38,420,0.31,0.63,0.47,0.29,0.43,1.18,27,"Nordeste",210,19,2020-04-17,4,0.45,100,0.608214285714286,4,100
"216","AL",2020-04-22,40,486,0.42,0.78,0.51,0.41,0.67,1.13,27,"Nordeste",243,20,2020-04-18,4,0.635,100,0.610714285714286,3.85714285714286,100
"217","AL",2020-04-23,44,648,0.41,0.78,0.55,0.37,0.66,1.14,27,"Nordeste",324,22,2020-04-19,4,0.6275,100,0.6025,3.85714285714286,100
"218","AL",2020-04-24,54,826,0.36,0.74,0.41,0.37,0.67,1.16,27,"Nordeste",413,27,2020-04-21,3,0.61,100,0.603214285714286,3.71428571428571,100
"219","AL",2020-04-25,58,1003,0.38,0.8,0.39,0.35,0.75,1.13,27,"Nordeste",501.5,29,2020-04-22,3,0.67,100,0.629285714285714,3.71428571428571,100
"220","AL",2020-04-26,64,1114,0.27,0.62,0.26,0.26,0.72,1.15,27,"Nordeste",557,32,2020-04-22,4,0.5825,100,0.631071428571429,3.71428571428571,100
"221","AL",2020-04-27,68,1286,0.41,0.8,0.47,0.39,0.69,1.14,27,"Nordeste",643,34,2020-04-23,4,0.6475,100,0.635714285714286,3.85714285714286,100
"222","AL",2020-04-28,72,1554,0.42,0.79,0.49,0.39,0.66,1.11,27,"Nordeste",777,36,2020-04-24,4,0.6325,100,0.61,4,100
"223","AL",2020-04-29,82,1914,0.44,0.81,0.53,0.43,0.67,1.13,27,"Nordeste",957,41,2020-04-25,4,0.6475,100,0.610357142857143,4.28571428571429,100
"224","AL",2020-04-30,94,2089,0.46,0.86,0.5,0.43,0.66,1.13,27,"Nordeste",1044.5,47,2020-04-25,5,0.66,100,0.621428571428571,4.42857142857143,100
"225","AL",2020-05-01,106,2452,0.26,0.66,0.36,0.28,0.4,1.21,27,"Nordeste",1226,53,2020-04-27,4,0.43,100,0.624642857142857,4.71428571428571,100
"226","AL",2020-05-02,116,2744,0.4,0.85,0.38,0.36,0.72,1.13,27,"Nordeste",1372,58,2020-04-27,5,0.6725,100,0.630357142857143,5.14285714285714,100
"227","AL",2020-05-03,128,2882,0.32,0.74,0.34,0.32,0.79,1.13,27,"Nordeste",1441,64,2020-04-28,5,0.66,100,0.633571428571429,5.71428571428571,100
"228","AL",2020-05-04,144,3076,0.45,0.87,0.46,0.4,0.68,1.14,27,"Nordeste",1538,72,2020-04-28,6,0.67,100,0.634285714285714,6.14285714285714,100
"229","AL",2020-05-05,160,3212,0.46,0.89,0.5,0.42,0.67,1.13,27,"Nordeste",1606,80,2020-04-28,7,0.6725,100,0.672142857142857,6.71428571428571,100
"230","AL",2020-05-06,178,3406,0.47,0.87,0.51,0.47,0.67,1.14,27,"Nordeste",1703,89,2020-04-28,8,0.67,100,0.681428571428571,7.28571428571429,100
"231","AL",2020-05-07,196,3734,0.45,0.89,0.52,0.46,0.66,1.14,27,"Nordeste",1867,98,2020-04-29,8,0.665,100,0.693214285714286,8,100
"232","AL",2020-05-08,216,4066,0.45,0.93,0.45,0.48,0.7,1.15,27,"Nordeste",2033,108,2020-04-30,8,0.695,100,0.688571428571429,8.57142857142857,100
"233","AL",2020-05-09,228,4344,0.44,0.97,0.4,0.4,0.77,1.13,27,"Nordeste",2172,114,2020-04-30,9,0.7375,100,0.682142857142857,9.14285714285714,100
"234","AL",2020-05-10,252,4516,0.33,0.82,0.29,0.32,0.91,1.12,27,"Nordeste",2258,126,2020-04-30,10,0.7425,100,0.675714285714286,9.57142857142857,100
"235","AL",2020-05-11,276,4686,0.42,0.81,0.43,0.44,0.66,1.15,27,"Nordeste",2343,138,2020-05-01,10,0.6375,100,0.669285714285714,10,100
"236","AL",2020-05-12,300,5160,0.42,0.79,0.43,0.45,0.65,1.14,27,"Nordeste",2580,150,2020-05-01,11,0.6275,100,0.661785714285714,10.2857142857143,100
"237","AL",2020-05-13,328,5522,0.43,0.77,0.46,0.44,0.65,1.15,27,"Nordeste",2761,164,2020-05-02,11,0.625,100,0.651785714285714,10.2857142857143,100
"238","AL",2020-05-14,354,5944,0.42,0.78,0.49,0.43,0.64,1.14,27,"Nordeste",2972,177,2020-05-03,11,0.62,100,0.636071428571429,10.2857142857143,100
"239","AL",2020-05-15,374,6424,0.41,0.82,0.41,0.44,0.67,1.17,27,"Nordeste",3212,187,2020-05-05,10,0.6425,100,0.635357142857143,10.2857142857143,100
"240","AL",2020-05-16,398,7186,0.38,0.81,0.36,0.38,0.74,1.14,27,"Nordeste",3593,199,2020-05-07,9,0.6675,100,0.635,10.1428571428571,100
"241","AL",2020-05-17,420,7632,0.29,0.7,0.28,0.28,0.77,1.16,27,"Nordeste",3816,210,2020-05-07,10,0.6325,100,0.633928571428571,10,100
"242","AL",2020-05-18,442,8062,0.42,0.79,0.41,0.41,0.66,1.16,27,"Nordeste",4031,221,2020-05-08,10,0.6325,100,0.633214285714286,9.85714285714286,100
"243","AL",2020-05-19,462,8632,0.42,0.8,0.41,0.44,0.64,1.15,27,"Nordeste",4316,231,2020-05-09,10,0.625,100,0.632857142857143,9.85714285714286,100
"244","AL",2020-05-20,502,8874,0.42,0.79,0.4,0.41,0.63,1.16,27,"Nordeste",4437,251,2020-05-10,10,0.6175,100,0.633928571428571,10,100
"245","AL",2020-05-21,524,9832,0.41,0.79,0.46,0.42,0.63,1.16,27,"Nordeste",4916,262,2020-05-11,10,0.615,100,0.628928571428571,9.85714285714286,100
"246","AL",2020-05-22,560,10604,0.4,0.82,0.39,0.43,0.67,1.17,27,"Nordeste",5302,280,2020-05-12,10,0.64,100,0.630357142857143,9.85714285714286,100
"247","AL",2020-05-23,602,11260,0.38,0.82,0.34,0.36,0.75,1.15,27,"Nordeste",5630,301,2020-05-13,10,0.675,100,0.630714285714286,9.85714285714286,100
"248","AL",2020-05-24,632,12428,0.27,0.64,0.23,0.26,0.74,1.17,27,"Nordeste",6214,316,2020-05-15,9,0.5975,100,0.635714285714286,9.85714285714286,100
"249","AL",2020-05-25,674,13364,0.43,0.82,0.42,0.43,0.66,1.16,27,"Nordeste",6682,337,2020-05-15,10,0.6425,100,0.640714285714286,9.85714285714286,100
"250","AL",2020-05-26,708,14116,0.42,0.79,0.42,0.44,0.65,1.15,27,"Nordeste",7058,354,2020-05-16,10,0.6275,100,0.646428571428571,9.85714285714286,100
"251","AL",2020-05-27,736,15160,0.46,0.83,0.47,0.46,0.66,1.15,27,"Nordeste",7580,368,2020-05-17,10,0.6525,100,0.643928571428571,9.85714285714286,100
"252","AL",2020-05-28,770,16110,0.44,0.84,0.5,0.46,0.66,1.15,27,"Nordeste",8055,385,2020-05-18,10,0.65,100,0.6525,9.85714285714286,100
"253","AL",2020-05-29,812,17236,0.44,0.9,0.4,0.47,0.69,1.16,27,"Nordeste",8618,406,2020-05-19,10,0.68,100,0.659642857142857,9.85714285714286,100
"254","AL",2020-05-30,848,18446,0.37,0.78,0.29,0.33,0.74,1.15,27,"Nordeste",9223,424,2020-05-20,10,0.6575,100,0.669285714285714,9.85714285714286,100
"255","AL",2020-05-31,886,20576,0.31,0.74,0.25,0.28,0.79,1.16,27,"Nordeste",10288,443,2020-05-22,9,0.6575,100,0.675,9.85714285714286,100
"256","AL",2020-06-01,922,21674,0.47,0.92,0.43,0.47,0.69,1.14,27,"Nordeste",10837,461,2020-05-22,10,0.6925,100,0.680357142857143,9.85714285714286,100
"257","AL",2020-06-02,964,23118,0.49,0.91,0.45,0.51,0.69,1.14,27,"Nordeste",11559,482,2020-05-23,10,0.695,100,0.686785714285714,9.85714285714286,100
"258","AL",2020-06-03,1012,24814,0.5,0.89,0.47,0.48,0.69,1.14,27,"Nordeste",12407,506,2020-05-24,10,0.6925,100,0.701071428571429,9.85714285714286,100
"259","AL",2020-06-04,1062,26194,0.48,0.89,0.51,0.5,0.69,1.14,27,"Nordeste",13097,531,2020-05-25,10,0.6875,100,0.709642857142857,10,100
"260","AL",2020-06-05,1114,27874,0.49,0.97,0.44,0.52,0.72,1.15,27,"Nordeste",13937,557,2020-05-26,10,0.725,100,0.713571428571429,10.1428571428571,100
"261","AL",2020-06-06,1164,29636,0.46,0.95,0.4,0.45,0.81,1.13,27,"Nordeste",14818,582,2020-05-27,10,0.7575,100,0.711785714285714,10.2857142857143,100
"262","AL",2020-06-07,1202,31412,0.35,0.82,0.31,0.34,0.85,1.14,27,"Nordeste",15706,601,2020-05-28,10,0.7175,100,0.718928571428571,10.4285714285714,100
"263","AL",2020-06-08,1202,31412,0.51,0.95,0.45,0.49,0.71,1.14,27,"Nordeste",15706,601,2020-05-28,11,0.72,100,0.698928571428571,10.7142857142857,100
"264","AL",2020-06-09,1280,34386,0.48,0.87,0.43,0.49,0.69,1.14,27,"Nordeste",17193,640,2020-05-29,11,0.6825,100,0.706428571428571,11,100
"265","AL",2020-06-10,1320,36352,0.57,0.96,0.52,0.52,0.72,1.13,27,"Nordeste",18176,660,2020-05-30,11,0.7425,100,0.6975,11.4285714285714,100
"266","AL",2020-06-11,1362,38400,0.4,0.81,0.48,0.38,0.49,1.18,27,"Nordeste",19200,681,2020-05-30,12,0.5475,100,0.691785714285714,11.8571428571429,100
"267","AL",2020-06-12,1402,40062,0.55,1.08,0.48,0.53,0.74,1.14,27,"Nordeste",20031,701,2020-05-31,12,0.7775,100,0.68,12.1428571428571,100
"268","AL",2020-06-13,1446,41774,0.4,0.8,0.33,0.36,0.79,1.14,27,"Nordeste",20887,723,2020-05-31,13,0.695,100,0.684285714285714,12.5714285714286,100
"269","AL",2020-06-14,1488,44398,0.32,0.71,0.27,0.32,0.84,1.15,27,"Nordeste",22199,744,2020-06-01,13,0.6775,100,0.679285714285714,13,100
"270","AL",2020-06-15,1536,45924,0.42,0.77,0.35,0.42,0.68,1.16,27,"Nordeste",22962,768,2020-06-02,13,0.6375,100,0.701428571428571,13.2857142857143,100
"271","AL",2020-06-16,1586,47264,0.51,0.92,0.46,0.5,0.71,1.13,27,"Nordeste",23632,793,2020-06-02,14,0.7125,100,0.691785714285714,13.7142857142857,100
"272","AL",2020-06-17,1622,49734,0.51,0.88,0.48,0.5,0.72,1.14,27,"Nordeste",24867,811,2020-06-03,14,0.7075,100,0.704642857142857,14,100
"273","AL",2020-06-18,1662,51266,0.49,0.88,0.53,0.49,0.72,1.13,27,"Nordeste",25633,831,2020-06-04,14,0.7025,100,0.713928571428571,14.4285714285714,100
"274","AL",2020-06-19,1696,53812,0.47,0.89,0.43,0.48,0.74,1.15,27,"Nordeste",26906,848,2020-06-04,15,0.71,100,0.725714285714286,14.8571428571429,100
"275","AL",2020-06-20,1732,55396,0.46,0.94,0.4,0.44,0.87,1.12,27,"Nordeste",27698,866,2020-06-05,15,0.785,100,0.733571428571429,15.2857142857143,100
"276","AL",2020-06-21,1768,57314,0.36,0.79,0.35,0.35,0.91,1.13,27,"Nordeste",28657,884,2020-06-05,16,0.7425,100,0.7125,15.5714285714286,100
"277","AL",2020-06-22,1806,58790,0.51,0.91,0.48,0.49,0.73,1.14,27,"Nordeste",29395,903,2020-06-06,16,0.72,100,0.714285714285714,16,100
"278","AL",2020-06-23,1840,60496,0.54,1.03,0.56,0.53,0.75,1.11,27,"Nordeste",30248,920,2020-06-06,17,0.7675,100,0.718571428571429,16.4285714285714,100
"279","AL",2020-06-24,1876,62460,0.39,0.71,0.49,0.38,0.57,1.15,27,"Nordeste",31230,938,2020-06-08,16,0.56,100,0.7175,16.8571428571429,100
"280","AL",2020-06-25,1916,64130,0.51,0.91,0.54,0.49,0.72,1.13,27,"Nordeste",32065,958,2020-06-08,17,0.715,100,0.722142857142857,17.2857142857143,100
"281","AL",2020-06-26,1950,65728,0.49,0.95,0.46,0.5,0.76,1.14,27,"Nordeste",32864,975,2020-06-08,18,0.74,100,0.708571428571429,17.8571428571429,100
"282","AL",2020-06-27,1986,67042,0.46,0.95,0.41,0.42,0.85,1.12,27,"Nordeste",33521,993,2020-06-09,18,0.7775,100,0.708928571428571,18.2857142857143,100
"283","AL",2020-06-28,2024,68624,0.36,0.86,0.36,0.36,0.94,1.13,27,"Nordeste",34312,1012,2020-06-09,19,0.775,100,0.739285714285714,19,100
"284","AL",2020-06-29,2064,70234,0.44,0.82,0.45,0.4,0.62,1.15,27,"Nordeste",35117,1032,2020-06-09,20,0.625,100,0.747142857142857,19.7142857142857,100
"285","AL",2020-06-30,2104,71924,0.56,1.02,0.52,0.54,0.75,1.11,27,"Nordeste",35962,1052,2020-06-10,20,0.77,100,0.754642857142857,20.2857142857143,100
"286","AL",2020-07-01,2144,73638,0.57,1.02,0.54,0.54,0.75,1.12,27,"Nordeste",36819,1072,2020-06-10,21,0.7725,100,0.763571428571429,20.8571428571429,100
"287","AL",2020-07-02,2182,74656,0.56,1.02,0.58,0.55,0.75,1.12,27,"Nordeste",37328,1091,2020-06-10,22,0.77,100,0.754285714285714,21.4285714285714,100
"288","AL",2020-07-03,2226,76808,0.55,1.04,0.52,0.54,0.79,1.13,27,"Nordeste",38404,1113,2020-06-11,22,0.7925,100,0.7775,22,100
"289","AL",2020-07-04,2268,78510,0.53,1.05,0.49,0.47,0.89,1.11,27,"Nordeste",39255,1134,2020-06-12,22,0.84,100,0.780714285714286,22.5714285714286,100
"290","AL",2020-07-05,2306,79870,0.35,0.79,0.28,0.36,0.85,1.14,27,"Nordeste",39935,1153,2020-06-12,23,0.71,100,NA,23.1428571428571,NA
"291","AL",2020-07-06,2344,81138,0.57,1.04,0.53,0.55,0.77,1.12,27,"Nordeste",40569,1172,2020-06-12,24,0.7875,100,NA,23.5714285714286,NA
"292","AL",2020-07-07,2384,83048,0.6,1.07,0.57,0.58,0.75,1.11,27,"Nordeste",41524,1192,2020-06-13,24,0.7925,100,NA,24.1428571428571,NA
"293","AL",2020-07-08,2426,84644,NA,NA,NA,NA,NA,NA,27,"Nordeste",42322,1213,2020-06-13,25,NA,NA,NA,24.8571428571429,NA
"294","AL",2020-07-09,2460,86382,NA,NA,NA,NA,NA,NA,27,"Nordeste",43191,1230,2020-06-14,25,NA,NA,NA,NA,NA
"295","AL",2020-07-10,2492,87918,NA,NA,NA,NA,NA,NA,27,"Nordeste",43959,1246,2020-06-14,26,NA,NA,NA,NA,NA
"296","AL",2020-07-11,2528,89266,NA,NA,NA,NA,NA,NA,27,"Nordeste",44633,1264,2020-06-14,27,NA,NA,NA,NA,NA
"297","AM",2020-02-15,0,0,1.09,1.07,0.98,1.1,1.06,0.99,13,"Norte",0,0,NA,NA,1.07,100,NA,NA,NA
"298","AM",2020-02-16,0,0,1.04,1.05,0.9,1.11,1.01,1.01,13,"Norte",0,0,NA,NA,1.0275,100,NA,NA,NA
"299","AM",2020-02-17,0,0,0.98,1.01,1,1.12,1.16,0.99,13,"Norte",0,0,NA,NA,1.0775,100,NA,NA,NA
"300","AM",2020-02-18,0,0,0.99,1,1.07,1.13,1.18,0.98,13,"Norte",0,0,NA,NA,1.0875,100,1.07285714285714,NA,100
"301","AM",2020-02-19,0,0,0.96,0.97,0.95,1.1,1.15,0.99,13,"Norte",0,0,NA,NA,1.0575,100,1.06428571428571,NA,100
"302","AM",2020-02-20,0,0,1.01,1.02,1,1.12,1.16,0.99,13,"Norte",0,0,NA,NA,1.0875,100,1.06142857142857,NA,100
"303","AM",2020-02-21,0,0,1.05,1.04,0.98,1.13,1.16,0.98,13,"Norte",0,0,NA,NA,1.1025,100,1.02428571428571,NA,100
"304","AM",2020-02-22,0,0,0.99,1.03,0.89,1.05,1.01,1.01,13,"Norte",0,0,NA,NA,1.01,100,0.952857142857143,NA,100
"305","AM",2020-02-23,0,0,1.04,1.03,1.01,1.12,0.98,1,13,"Norte",0,0,NA,NA,1.0075,100,0.905714285714286,NA,100
"306","AM",2020-02-24,0,0,0.97,1,1.25,0.91,0.65,1.06,13,"Norte",0,0,NA,NA,0.8175,100,0.896785714285714,NA,100
"307","AM",2020-02-25,0,0,0.77,0.78,1.3,0.84,0.4,1.1,13,"Norte",0,0,NA,NA,0.5875,100,0.892857142857143,NA,100
"308","AM",2020-02-26,0,0,0.79,0.86,0.9,0.83,0.63,1.09,13,"Norte",0,0,NA,NA,0.7275,100,0.899642857142857,NA,100
"309","AM",2020-02-27,0,0,0.9,0.96,0.88,1.04,1.12,1,13,"Norte",0,0,NA,NA,1.025,100,0.9,NA,100
"310","AM",2020-02-28,0,0,0.96,1.02,0.88,1.07,1.16,1,13,"Norte",0,0,NA,NA,1.075,100,0.937142857142857,NA,100
"311","AM",2020-02-29,0,0,0.98,1.07,0.87,1.03,1.09,1.01,13,"Norte",0,0,NA,NA,1.0575,100,1.01392857142857,NA,100
"312","AM",2020-03-01,0,0,0.95,1.07,0.88,1.02,1.01,1.02,13,"Norte",0,0,NA,NA,1.01,100,1.06464285714286,NA,100
"313","AM",2020-03-02,0,0,0.94,1.05,0.95,1.12,1.16,0.99,13,"Norte",0,0,NA,NA,1.0775,100,1.07678571428571,NA,100
"314","AM",2020-03-03,0,0,1.01,1.11,1.06,1.16,1.19,0.97,13,"Norte",0,0,NA,NA,1.125,100,1.0875,NA,100
"315","AM",2020-03-04,0,0,0.96,1.03,0.94,1.12,1.17,0.98,13,"Norte",0,0,NA,NA,1.0825,100,1.09464285714286,NA,100
"316","AM",2020-03-05,0,0,1.02,1.08,0.96,1.15,1.17,0.98,13,"Norte",0,0,NA,NA,1.11,100,1.10464285714286,NA,100
"317","AM",2020-03-06,0,0,1.09,1.11,0.95,1.17,1.2,0.98,13,"Norte",0,0,NA,NA,1.15,100,1.10964285714286,NA,100
"318","AM",2020-03-07,0,0,1.11,1.18,0.96,1.14,1.07,0.99,13,"Norte",0,0,NA,NA,1.1075,100,1.10892857142857,NA,100
"319","AM",2020-03-08,0,0,1.11,1.13,0.97,1.12,1.04,1.01,13,"Norte",0,0,NA,NA,1.08,100,1.10892857142857,NA,100
"320","AM",2020-03-09,0,0,1,1.07,1.05,1.19,1.19,0.98,13,"Norte",0,0,NA,NA,1.1125,100,1.10428571428571,NA,100
"321","AM",2020-03-10,0,0,1.01,1.07,1.06,1.19,1.2,0.97,13,"Norte",0,0,NA,NA,1.12,100,1.09857142857143,NA,100
"322","AM",2020-03-11,0,0,0.96,1.01,1.02,1.14,1.18,0.98,13,"Norte",0,0,NA,NA,1.0825,100,1.08,NA,100
"323","AM",2020-03-12,0,0,0.96,0.99,1.01,1.14,1.18,0.99,13,"Norte",0,0,NA,NA,1.0775,100,1.07107142857143,NA,100
"324","AM",2020-03-13,0,0,1.01,1.03,1,1.13,1.2,0.98,13,"Norte",0,0,NA,NA,1.11,100,1.06571428571429,NA,100
"325","AM",2020-03-14,0,0,0.88,0.99,0.7,0.94,1.02,1.03,13,"Norte",0,0,NA,NA,0.9775,100,1.05035714285714,NA,100
"326","AM",2020-03-15,0,1,0.94,1.09,0.9,1.03,1.02,1.02,13,"Norte",0.5,0,2020-03-14,1,1.0175,100,1.02892857142857,NA,100
"327","AM",2020-03-16,0,1,0.93,1.05,0.96,1.09,1.16,0.99,13,"Norte",0.5,0,2020-03-14,2,1.075,100,0.994285714285714,NA,100
"328","AM",2020-03-17,0,1,0.87,1.06,0.92,0.97,1.06,1.02,13,"Norte",0.5,0,2020-03-14,3,1.0125,100,0.964285714285714,NA,100
"329","AM",2020-03-18,0,1,0.79,1,0.8,0.91,0.97,1.05,13,"Norte",0.5,0,2020-03-14,4,0.9325,100,0.945357142857143,2,100
"330","AM",2020-03-19,0,3,0.66,0.88,0.66,0.77,0.9,1.09,13,"Norte",1.5,0,2020-03-18,1,0.835,100,0.899642857142857,2,100
